종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"067160","아프리카TV","KOSDAQ","소프트웨어","161500","7400","4.80","1856404870500"
"001540","안국약품","KOSDAQ","제약","12250","-50","-0.41","159769645000"
"053800","안랩","KOSDAQ","소프트웨어","67200","-1300","-1.90","672931056000"
"065660","안트로젠","KOSDAQ","유통","85000","600","0.71","800856825000"
"297570","알로이스","KOSDAQ","통신장비","5100","10","0.20","88380011400"
"260660","알리코제약","KOSDAQ","제약","9070","0","0.00","139016080470"
"131370","알서포트","KOSDAQ","디지털컨텐츠","8720","-180","-2.02","464488963760"
"140670","알에스오토메이션","KOSDAQ","IT부품","10800","-100","-0.92","98313912000"
"096610","알에프세미","KOSDAQ","반도체","4585","-105","-2.24","46990133610"
"061040","알에프텍","KOSDAQ","통신장비","6440","-100","-1.53","206654827960"
"148250","알엔투테크놀로지","KOSDAQ","정보기기","15200","-100","-0.65","112275119200"
"347860","알체라","KOSDAQ","소프트웨어","34050","200","0.59","460655435700"
"196170","알테오젠","KOSDAQ","기타서비스","84300","-1800","-2.09","3555719205000"
"123750","알톤스포츠","KOSDAQ","운송장비·부품","5180","140","2.78","66025818460"
"085810","알티캐스트","KOSDAQ","소프트웨어","2875","85","3.05","85083011625"
"117670","알파홀딩스","KOSDAQ","반도체","4255","10","0.24","92776368910"
"291650","압타머사이언스","KOSDAQ","기타서비스","25350","100","0.40","214616294100"
"293780","압타바이오","KOSDAQ","기타서비스","57800","-1300","-2.20","641304467400"
"196300","애니젠","KOSDAQ","제약","24200","-1650","-6.38","121633193000"
"310200","애니플러스","KOSDAQ","오락·문화","3590","250","7.49","105538277910"
"900100","애머릿지","KOSDAQ","유통","3585","0","0.00","109692162975"
"205500","액션스퀘어","KOSDAQ","디지털컨텐츠","5010","0","0.00","207076551450"
"052790","액토즈소프트","KOSDAQ","디지털컨텐츠","12000","-350","-2.83","135967656000"
"290740","액트로","KOSDAQ","IT부품","8820","10","0.11","88773397020"
"238090","앤디포스","KOSDAQ","비금속","11500","800","7.48","274138403000"
"092600","앤씨앤","KOSDAQ","반도체","4155","-25","-0.60","92803300305"
"129890","앱코","KOSDAQ","정보기기","17700","-100","-0.56","174052631400"
"174900","앱클론","KOSDAQ","제약","20950","0","0.00","320075545550"
"255440","야스","KOSDAQ","IT부품","14050","-400","-2.77","183464900000"
"030960","양지사","KOSDAQ","출판·매체복제","12700","-50","-0.39","202946000000"
"102120","어보브반도체","KOSDAQ","반도체","13400","-250","-1.83","233959350200"
"238120","얼라인드","KOSDAQ","의료·정밀기기","11200","50","0.45","80521817600"
"019990","에너토크","KOSDAQ","기계·장비","10300","870","9.23","100487706400"
"270660","에브리봇","KOSDAQ","일반전기전자","27300","300","1.11","166411818300"
"038680","에스넷","KOSDAQ","컴퓨터서비스","7840","0","0.00","126029685600"
"217480","에스디생명공학","KOSDAQ","화학","4280","-5","-0.12","95936482480"
"121890","에스디시스템","KOSDAQ","정보기기","739","0","0.00","7101198800"
"097780","에스맥","KOSDAQ","IT부품","1320","15","1.15","373903382160"
"042110","에스씨디","KOSDAQ","일반전기전자","2160","40","1.89","104391858240"
"298060","에스씨엠생명과학","KOSDAQ","제약","29100","-250","-0.85","349835951400"
"065420","에스아이리소스","KOSDAQ","광업","639","0","0.00","43500682854"
"103230","에스앤더블류","KOSDAQ","기계·장비","2505","0","0.00","18036000000"
"101490","에스앤에스텍","KOSDAQ","반도체","30950","-200","-0.64","663922284650"
"095910","에스에너지","KOSDAQ","IT부품","4220","-25","-0.59","81853943180"
"275630","에스에스알","KOSDAQ","소프트웨어","5990","50","0.84","35520927620"
"031330","에스에이엠티","KOSDAQ","유통","4935","-105","-2.08","493475655645"
"060540","에스에이티","KOSDAQ","통신장비","2870","-20","-0.69","75002588220"
"056190","에스에프에이","KOSDAQ","기계·장비","39450","300","0.77","1416600582000"
"080000","에스엔유","KOSDAQ","기계·장비","4170","-20","-0.48","143126367900"
"214310","에스엘바이오닉스","KOSDAQ","반도체","835","-57","-6.39","34529682355"
"041510","에스엠","KOSDAQ","오락·문화","66900","-1700","-2.48","1583546481900"
"007820","에스엠코어","KOSDAQ","기계·장비","8480","90","1.07","169887862080"
"109610","에스와이","KOSDAQ","금속","3785","-25","-0.66","177646094615"
"306040","에스제이그룹","KOSDAQ","섬유·의류","25400","-300","-1.17","250592031200"
"080440","에스제이케이","KOSDAQ","유통","311","-187","-37.55","4144373560"
"096630","에스코넥","KOSDAQ","IT부품","2200","5","0.23","145569597800"
"069510","에스텍","KOSDAQ","일반전기전자","10600","-200","-1.85","115646000000"
"041910","에스텍파마","KOSDAQ","제약","11300","-100","-0.88","134450371900"
"234300","에스트래픽","KOSDAQ","소프트웨어","9170","-580","-5.95","190975887200"
"039440","에스티아이","KOSDAQ","반도체","16300","0","0.00","258029000000"
"098660","에스티오","KOSDAQ","섬유·의류","2920","-20","-0.68","36502849920"
"052020","에스티큐브","KOSDAQ","IT부품","9600","-150","-1.54","293528668800"
"237690","에스티팜","KOSDAQ","제약","107400","5700","5.60","2003654400000"
"050760","에스폴리텍","KOSDAQ","화학","4420","30","0.68","72199276760"
"288620","에스퓨얼셀","KOSDAQ","일반전기전자","36450","-450","-1.22","250568818200"
"317830","에스피시스템스","KOSDAQ","기계·장비","6870","-100","-1.43","55960959000"
"058610","에스피지","KOSDAQ","IT부품","11100","0","0.00","246168696000"
"043340","에쎈테크","KOSDAQ","기계·장비","1350","30","2.27","97200000000"
"187660","에이디엠코리아","KOSDAQ","기타서비스","5730","-170","-2.88","125121712500"
"054630","에이디칩스","KOSDAQ","기타제조","1005","-5","-0.50","80108008305"
"200710","에이디테크놀로지","KOSDAQ","반도체","21850","-200","-0.91","291256829200"
"096690","에이루트","KOSDAQ","정보기기","795","15","1.92","117685003545"
"298380","에이비엘바이오","KOSDAQ","제약","22600","1900","9.18","1064986015000"
"195990","에이비프로바이오","KOSDAQ","기계·장비","1155","125","12.14","290447369520"
"003800","에이스침대","KOSDAQ","기타제조","49200","-400","-0.81","545628000000"
"088800","에이스테크","KOSDAQ","통신장비","18500","500","2.78","808886618500"
"241840","에이스토리","KOSDAQ","오락·문화","32800","250","0.77","312641728000"
"039230","에이아이비트","KOSDAQ","반도체","543","0","0.00","19975625532"
"312610","에이에프더블류","KOSDAQ","일반전기전자","6610","-110","-1.64","133898029680"
"072990","에이치시티","KOSDAQ","기타서비스","16700","-400","-2.34","116826703700"
"176440","에이치엔티","KOSDAQ","IT부품","1920","0","0.00","164619542400"
"028300","에이치엘비","KOSDAQ","운송장비·부품","64400","3900","6.45","6841555638400"
"067630","에이치엘비생명과학","KOSDAQ","기타서비스","17750","2300","14.89","1671711081500"
"047920","에이치엘비제약","KOSDAQ","기타서비스","29050","2300","8.60","649494700050"
"043220","에이치엘비파워","KOSDAQ","기계·장비","2340","140","6.36","213209982180"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","38300","300","0.79","206518004500"
"353070","에이치엠씨제4호스팩","KOSDAQ","금융","2175","-5","-0.23","9374250000"
"353060","에이치엠씨제5호스팩","KOSDAQ","금융","2175","15","0.69","11125125000"
"044780","에이치케이","KOSDAQ","기계·장비","2380","-40","-1.65","44043773060"
"357230","에이치피오","KOSDAQ","음식료·담배","17050","50","0.29","339945628000"
"071670","에이테크솔루션","KOSDAQ","기계·장비","15350","-100","-0.65","153500000000"
"045660","에이텍","KOSDAQ","정보기기","33500","1150","3.55","276710000000"
"224110","에이텍티앤","KOSDAQ","정보기기","33350","600","1.83","178089000000"
"230980","에이트원","KOSDAQ","출판·매체복제","2275","-40","-1.73","131649872900"
"021080","에이티넘인베스트","KOSDAQ","금융","4550","150","3.41","218400000000"
"089530","에이티세미콘","KOSDAQ","반도체","3100","100","3.33","46384810200"
"200470","에이팩트","KOSDAQ","반도체","7580","-40","-0.52","133056894400"
"262260","에이프로","KOSDAQ","일반전기전자","39050","500","1.30","268688445300"
"109960","에이프로젠 H&G","KOSDAQ","유통","883","-4","-0.45","157787876611"
"089970","에이피티씨","KOSDAQ","기계·장비","20200","-100","-0.49","476004819000"
"230240","에치에프알","KOSDAQ","통신장비","20900","-200","-0.95","269234218000"
"064510","에코마이스터","KOSDAQ","기계·장비","550","0","0.00","22321778050"
"230360","에코마케팅","KOSDAQ","기타서비스","22450","50","0.22","734856501050"
"038870","에코바이오","KOSDAQ","기타서비스","9540","0","0.00","110768882760"
"128540","에코캡","KOSDAQ","운송장비·부품","4460","-215","-4.60","64932248000"
"086520","에코프로","KOSDAQ","IT부품","97800","-3900","-3.83","1828995648600"
"247540","에코프로비엠","KOSDAQ","일반전기전자","297100","-10300","-3.35","6512273348600"
"383310","에코프로에이치엔","KOSDAQ","화학","109300","-3300","-2.93","1672829067600"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","3800","520","15.85","97543606000"
"073540","에프알텍","KOSDAQ","통신장비","4115","10","0.24","46911000000"
"064850","에프앤가이드","KOSDAQ","기타서비스","9240","220","2.44","111619200000"
"064090","에프앤리퍼블릭","KOSDAQ","유통","2665","-5","-0.19","29286774985"
"036810","에프에스티","KOSDAQ","반도체","27700","-200","-0.72","602663055300"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","6090","0","0.00","87482119200"
"083500","에프엔에스테크","KOSDAQ","기계·장비","14750","-200","-1.34","123689399500"
"054940","엑사이엔씨","KOSDAQ","건설","1775","-40","-2.20","58883047700"
"950130","엑세스바이오","KOSDAQ","제약","17300","-50","-0.29","628258617100"
"205100","엑셈","KOSDAQ","소프트웨어","4700","-80","-1.67","159246683100"
"070300","엑스큐어","KOSDAQ","소프트웨어","3735","-55","-1.45","27512286390"
"092870","엑시콘","KOSDAQ","반도체","14300","-100","-0.69","149808616100"
"317870","엔바이오니아","KOSDAQ","기타제조","12050","150","1.26","92460312750"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","4630","-40","-0.86","150676812440"
"236810","엔비티","KOSDAQ","기타서비스","22000","-400","-1.79","186729686000"
"333620","엔시스","KOSDAQ","일반전기전자","19250","-200","-1.03","203209622000"
"101400","엔시트론","KOSDAQ","반도체","1295","15","1.17","41823202155"
"217820","엔에스","KOSDAQ","기계·장비","10450","250","2.45","120313326650"
"031860","엔에스엔","KOSDAQ","유통","1200","-25","-2.04","69231610800"
"310840","엔에이치스팩13호","KOSDAQ","금융","2045","0","0.00","6993900000"
"359090","엔에이치스팩17호","KOSDAQ","금융","2155","0","0.00","15106550000"
"365590","엔에이치스팩18호","KOSDAQ","금융","2375","0","0.00","10925000000"
"265740","엔에프씨","KOSDAQ","화학","14500","350","2.47","129511100000"
"354200","엔젠바이오","KOSDAQ","기타서비스","22900","1850","8.79","283156484800"
"208860","엔지스테크널러지","KOSDAQ","소프트웨어","2205","0","0.00","25233717915"
"183490","엔지켐생명과학","KOSDAQ","제약","90000","1200","1.35","749821050000"
"182400","엔케이맥스","KOSDAQ","제약","20150","0","0.00","709077593250"
"069410","엔텔스","KOSDAQ","소프트웨어","11950","-200","-1.65","122425646800"
"227950","엔투텍","KOSDAQ","기계·장비","1825","10","0.55","130599607925"
"291230","엔피","KOSDAQ","기타서비스","7140","-70","-0.97","278815629120"
"198080","엔피디","KOSDAQ","IT부품","4160","15","0.36","89586369600"
"048830","엔피케이","KOSDAQ","화학","2455","-20","-0.81","45967230965"
"096870","엘디티","KOSDAQ","반도체","5900","30","0.51","39402560000"
"376190","엘비루셈","KOSDAQ","반도체","13950","-100","-0.71","343170000000"
"061970","엘비세미콘","KOSDAQ","반도체","13050","100","0.77","571388925600"
"138690","엘아이에스","KOSDAQ","반도체","6680","0","0.00","112026672800"
"290650","엘앤씨바이오","KOSDAQ","제약","37200","-350","-0.93","843877945200"
"066970","엘앤에프","KOSDAQ","IT부품","110200","-5500","-4.75","3810575935800"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","17200","200","1.18","230355179600"
"073110","엘엠에스","KOSDAQ","IT부품","9990","120","1.22","88868592450"
"083310","엘오티베큠","KOSDAQ","반도체","15000","-300","-1.96","267150495000"
"037950","엘컴텍","KOSDAQ","IT부품","1405","15","1.08","118648764195"
"170920","엘티씨","KOSDAQ","반도체","10900","-50","-0.46","87411056700"
"058630","엠게임","KOSDAQ","디지털컨텐츠","9980","-520","-4.95","195047892460"
"058970","엠로","KOSDAQ","소프트웨어","31700","1650","5.49","172006102000"
"019590","엠벤처투자","KOSDAQ","금융","1110","15","1.37","74760825450"
"169330","엠브레인","KOSDAQ","기타서비스","8350","40","0.48","74886632650"
"179290","엠아이텍","KOSDAQ","의료·정밀기기","5440","110","2.06","170605733120"
"009780","엠에스씨","KOSDAQ","음식료·담배","6510","10","0.15","114576000000"
"123040","엠에스오토텍","KOSDAQ","운송장비·부품","6490","-30","-0.46","231395024630"
"323230","엠에프엠코리아","KOSDAQ","섬유·의류","2350","15","0.64","47638401000"
"032790","엠젠플러스","KOSDAQ","정보기기","4075","0","0.00","120352455875"
"033160","엠케이전자","KOSDAQ","반도체","25350","1200","4.97","552824916150"
"347890","엠투아이","KOSDAQ","정보기기","10300","-50","-0.48","173021501200"
"033310","엠투엔","KOSDAQ","금속","14450","100","0.70","367664080450"
"259630","엠플러스","KOSDAQ","기계·장비","14050","0","0.00","160204225800"
"065150","엠피대산","KOSDAQ","유통","947","12","1.28","118642437535"
"115960","연우","KOSDAQ","화학","27450","-350","-1.26","340325100000"
"090740","연이비앤티","KOSDAQ","IT부품","2105","0","0.00","40260402610"
"060850","영림원소프트랩","KOSDAQ","소프트웨어","10850","-150","-1.36","88221350000"
"007530","영신금속","KOSDAQ","금속","3310","75","2.32","63467436120"
"143540","영우디에스피","KOSDAQ","반도체","2505","-15","-0.60","111722736975"
"036560","영풍정밀","KOSDAQ","기계·장비","10950","-200","-1.79","172462500000"
"265560","영화테크","KOSDAQ","운송장비·부품","17450","-800","-4.38","186543641000"
"036000","예림당","KOSDAQ","출판·매체복제","3060","0","0.00","70484887620"
"250930","예선테크","KOSDAQ","화학","2570","-5","-0.19","84811130800"
"053280","예스24","KOSDAQ","인터넷","13000","-400","-2.99","325000000000"
"122640","예스티","KOSDAQ","반도체","12250","-200","-1.61","209490986250"
"900300","오가닉티코스메틱","KOSDAQ","금융","799","46","6.11","63209736940"
"045060","오공","KOSDAQ","화학","4660","10","0.22","78949598840"
"080520","오디텍","KOSDAQ","반도체","7090","70","1.00","83283457810"
"039830","오로라","KOSDAQ","기타서비스","10500","0","0.00","113010345000"
"322310","오로스테크놀로지","KOSDAQ","기계·장비","29950","500","1.70","278820782900"
"046120","오르비텍","KOSDAQ","기타서비스","7500","70","0.94","187263225000"
"014940","오리엔탈정공","KOSDAQ","기계·장비","4225","-80","-1.86","192548717725"
"065500","오리엔트정공","KOSDAQ","운송장비·부품","984","-1","-0.10","115339129008"
"010470","오리콤","KOSDAQ","기타서비스","8320","160","1.96","99632416000"
"352910","오비고","KOSDAQ","소프트웨어","20500","-1000","-4.65","232692097000"
"053980","오상자이엘","KOSDAQ","컴퓨터서비스","8550","150","1.79","151744391100"
"052420","오성첨단소재","KOSDAQ","IT부품","3185","-30","-0.93","216222228950"
"241790","오션브릿지","KOSDAQ","반도체","14300","-100","-0.69","143037666200"
"039200","오스코텍","KOSDAQ","제약","38800","400","1.04","1172013170000"
"226400","오스테오닉","KOSDAQ","의료·정밀기기","4225","5","0.12","70866153150"
"031510","오스템","KOSDAQ","운송장비·부품","3245","45","1.41","90860000000"
"048260","오스템임플란트","KOSDAQ","의료·정밀기기","162400","2500","1.56","2320000440800"
"138080","오이솔루션","KOSDAQ","통신장비","39200","250","0.64","416464524000"
"080580","오킨스전자","KOSDAQ","반도체","24000","200","0.84","424303152000"
"067170","오텍","KOSDAQ","운송장비·부품","12250","-50","-0.41","188547161250"
"173130","오파스넷","KOSDAQ","소프트웨어","4360","-155","-3.43","51711474800"
"049480","오픈베이스","KOSDAQ","컴퓨터서비스","4100","75","1.86","128831770300"
"309930","오하임아이엔티","KOSDAQ","유통","6460","460","7.67","132479683860"
"244460","올리패스","KOSDAQ","제약","13150","0","0.00","339224921800"
"226950","올릭스","KOSDAQ","기타서비스","47050","-450","-0.95","644733678000"
"057540","옴니시스템","KOSDAQ","의료·정밀기기","2390","15","0.63","111013958450"
"082210","옵트론텍","KOSDAQ","IT부품","8180","0","0.00","199461095460"
"109080","옵티시스","KOSDAQ","통신장비","27450","-900","-3.17","154708200000"
"153710","옵티팜","KOSDAQ","제약","12900","300","2.38","188204008200"
"321820","와이더플래닛","KOSDAQ","출판·매체복제","23000","0","0.00","158642086000"
"122990","와이솔","KOSDAQ","반도체","12350","0","0.00","348108721350"
"232140","와이아이케이","KOSDAQ","반도체","5790","120","2.12","475042576500"
"065530","와이어블","KOSDAQ","통신서비스","3720","-20","-0.53","196639200000"
"067900","와이엔텍","KOSDAQ","기타서비스","13900","-200","-1.42","252975260100"
"155650","와이엠씨","KOSDAQ","IT부품","8690","-10","-0.11","173577171020"
"251370","와이엠티","KOSDAQ","화학","22200","-200","-0.89","332000511600"
"066430","와이오엠","KOSDAQ","유통","2375","-55","-2.26","37657373000"
"193250","와이제이엠게임즈","KOSDAQ","IT부품","2415","95","4.09","138098294985"
"273060","와이즈버즈","KOSDAQ","기타서비스","2035","35","1.75","98784948020"
"019210","와이지-원","KOSDAQ","금속","9360","30","0.32","286170945840"
"122870","와이지엔터테인먼트","KOSDAQ","오락·문화","59000","-1600","-2.64","1087728071000"
"332570","와이팜","KOSDAQ","IT부품","8930","50","0.56","331672309080"
"079000","와토스코리아","KOSDAQ","화학","8490","-30","-0.35","61128000000"
"032820","우리기술","KOSDAQ","일반전기전자","2350","135","6.09","313311653800"
"041190","우리기술투자","KOSDAQ","금융","8270","100","1.22","694680000000"
"115440","우리넷","KOSDAQ","통신장비","8880","-10","-0.11","81136062720"
"046970","우리로","KOSDAQ","유통","1910","0","0.00","53792275450"
"082850","우리바이오","KOSDAQ","일반전기전자","4900","75","1.55","221371602200"
"215360","우리산업","KOSDAQ","운송장비·부품","22700","-100","-0.44","207300100100"
"072470","우리산업홀딩스","KOSDAQ","운송장비·부품","5620","10","0.18","106146856420"
"073560","우리손에프앤지","KOSDAQ","음식료·담배","2455","5","0.20","169978413565"
"153490","우리이앤엘","KOSDAQ","반도체","1960","-50","-2.49","100900800000"
"037400","우리조명","KOSDAQ","유통","3380","90","2.74","88465909480"
"101170","우림기계","KOSDAQ","기계·장비","5160","100","1.98","69660000000"
"066590","우수AMS","KOSDAQ","운송장비·부품","5940","40","0.68","211571514000"
"103840","우양","KOSDAQ","음식료·담배","5210","30","0.58","74284180000"
"046940","우원개발","KOSDAQ","건설","6490","-70","-1.07","117302531500"
"215380","우정바이오","KOSDAQ","기타서비스","6820","60","0.89","82473755320"
"065680","우주일렉트로","KOSDAQ","IT부품","25450","-50","-0.20","252825899000"
"018620","우진비앤지","KOSDAQ","제약","2565","-5","-0.19","74101036545"
"307280","원바이오젠","KOSDAQ","제약","2140","-5","-0.23","74588433120"
"053080","원방테크","KOSDAQ","기계·장비","28700","2200","8.30","123241904100"
"032940","원익","KOSDAQ","유통","4920","-40","-0.81","89510691600"
"240810","원익IPS","KOSDAQ","반도체","44800","-500","-1.10","2198958764800"
"074600","원익QnC","KOSDAQ","비금속","28100","-50","-0.18","738692800000"
"104830","원익머트리얼즈","KOSDAQ","반도체","34350","-400","-1.15","433084800000"
"014190","원익큐브","KOSDAQ","유통","3915","-25","-0.63","138590631990"
"131390","원익피앤이","KOSDAQ","일반전기전자","32700","-1000","-2.97","484578357000"
"030530","원익홀딩스","KOSDAQ","기계·장비","5620","-50","-0.88","434077453220"
"012620","원일특강","KOSDAQ","금속","14850","-700","-4.50","65340000000"
"376980","원티드랩","KOSDAQ","소프트웨어","80300","-2200","-2.67","377656360400"
"008370","원풍","KOSDAQ","화학","5430","0","0.00","65160000000"
"008290","원풍물산","KOSDAQ","섬유·의류","1550","0","0.00","63075202450"
"101160","월덱스","KOSDAQ","반도체","22900","-450","-1.93","378101739700"
"095270","웨이브일렉트로","KOSDAQ","IT부품","4875","-115","-2.30","72984873000"
"065950","웰크론","KOSDAQ","섬유·의류","4350","-45","-1.02","122806163700"
"076080","웰크론한텍","KOSDAQ","건설","4045","20","0.50","84203737570"
"196700","웹스","KOSDAQ","화학","5340","500","10.33","76704528960"
"069080","웹젠","KOSDAQ","디지털컨텐츠","27600","0","0.00","974580398400"
"053580","웹케시","KOSDAQ","금융","35400","1900","5.67","488033179200"
"071460","위니아딤채","KOSDAQ","일반전기전자","4185","-115","-2.67","150523129575"
"044340","위닉스","KOSDAQ","일반전기전자","20550","-200","-0.96","367298883750"
"330350","위더스제약","KOSDAQ","제약","14850","-100","-0.67","195851036700"
"348350","위드텍","KOSDAQ","의료·정밀기기","19200","-300","-1.54","195525120000"
"112040","위메이드","KOSDAQ","디지털컨텐츠","107900","200","0.19","1812720000000"
"101730","위메이드맥스","KOSDAQ","디지털컨텐츠","9460","1080","12.89","149426707100"
"065370","위세아이텍","KOSDAQ","출판·매체복제","13350","-300","-2.20","87787917900"
"038620","위즈코프","KOSDAQ","유통","2935","70","2.44","176200338845"
"299900","위지윅스튜디오","KOSDAQ","오락·문화","15850","-450","-2.76","577625052850"
"036090","위지트","KOSDAQ","기계·장비","1240","0","0.00","111886917400"
"136540","윈스","KOSDAQ","소프트웨어","15800","-100","-0.63","192944275400"
"320000","윈텍","KOSDAQ","기계·장비","2760","0","0.00","51057648480"
"097800","윈팩","KOSDAQ","반도체","2355","-60","-2.48","101053956675"
"192390","윈하이텍","KOSDAQ","금속","5410","20","0.37","57653807360"
"313760","윌링스","KOSDAQ","일반전기전자","21500","-1100","-4.87","104533000000"
"900340","윙입푸드","KOSDAQ","금융","1480","70","4.96","71000673440"
"036200","유니셈","KOSDAQ","반도체","13850","-300","-2.12","424699488550"
"018000","유니슨","KOSDAQ","기계·장비","3585","25","0.70","436415497335"
"203450","유니온커뮤니티","KOSDAQ","일반전기전자","4520","95","2.15","66349111640"
"011320","유니크","KOSDAQ","운송장비·부품","8120","70","0.87","156884043400"
"086390","유니테스트","KOSDAQ","반도체","24600","-350","-1.40","519899499600"
